"avettaId","mongoId","variantId","object","field","en","zh_CN"
"1022","43d470e050494333d0be562b","43d470e050494333d0be562b~~~question~~~questionText","question","questionText","Does the procedure include competency and qualification of Powered Industrial Truck / Lift Truck operators?","程序是否包括动力工业卡车/叉车操作员的技能和资格？"
"1023","43d470e05049433c3cc22d19","43d470e05049433c3cc22d19~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1023","43d470e05049433c3cc22d19","43d470e05049433c3cc22d19~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1023","43d470e05049433c3cc22d19","43d470e05049433c3cc22d19~~~question~~~questionText","question","questionText","Does the procedure include training consisting of formal instruction, practical application, and operator evaluation in the workplace?","程序是否包括由正式指导、实际应用和操作员工作场所评估构成的培训？"
"1023","43d470e05049433c3cc22d19","43d470e05049433c3cc22d19~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1023","43d470e05049433c3cc22d19","43d470e05049433c3cc22d19~~~question~~~description","question","description","Please include the procedure that addresses training requirements for operators. Training may consist of lecture, discussion, interactive computer learning, videos, and written materials.","请包括针对操作员培训要求的程序。培训可能包括讲座、讨论、交互式计算机学习、视频和书面材料。"
"1028","43d470e05049437f05fbc074","43d470e05049437f05fbc074~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1028","43d470e05049437f05fbc074","43d470e05049437f05fbc074~~~question~~~questionText","question","questionText","Does the procedure include daily inspections of equipment for safe operation?","程序是否包括日常设备检查以确保其安全运行？"
"1028","43d470e05049437f05fbc074","43d470e05049437f05fbc074~~~question~~~description","question","description","Please include the procedure for daily or pre-shift safety inspections.","请包括日常或轮班前的安全检查程序。"
"1028","43d470e05049437f05fbc074","43d470e05049437f05fbc074~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1028","43d470e05049437f05fbc074","43d470e05049437f05fbc074~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"147782","65724ca6170000230091fe97","65724ca6170000230091fe97~~~question~~~responseOption2","question","responseOption2","No","否"
"147782","65724ca6170000230091fe97","65724ca6170000230091fe97~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147782","65724ca6170000230091fe97","65724ca6170000230091fe97~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
"147853","65724d33170000540091feea","65724d33170000540091feea~~~question~~~responseOption2","question","responseOption2","The Company does not operate this type of equipment","公司不运行此类设备"
"147853","65724d33170000540091feea","65724d33170000540091feea~~~question~~~responseOption1","question","responseOption1","The Company does not perform this type of work","公司不从事此类工作"
"147853","65724d33170000540091feea","65724d33170000540091feea~~~question~~~responseOption3","question","responseOption3","The Company is not exposed to this risk","公司不存在此风险"
"147853","65724d33170000540091feea","65724d33170000540091feea~~~question~~~questionText","question","questionText","Select a reason:","选择原因："
"147924","65724d80170000200091ff35","65724d80170000200091ff35~~~question~~~responseOption2","question","responseOption2","No","否"
"147924","65724d80170000200091ff35","65724d80170000200091ff35~~~question~~~responseOption1","question","responseOption1","Yes","是"
"147924","65724d80170000200091ff35","65724d80170000200091ff35~~~question~~~questionText","question","questionText","I acknowledge the information above is accurate","我确认上述信息正确无误"
"147995","65724dc8170000560091ff80","65724dc8170000560091ff80~~~question~~~questionText","question","questionText","Click here to view requirements:","点击此处查看要求："
"147995","65724dc8170000560091ff80","65724dc8170000560091ff80~~~question~~~responseOption1","question","responseOption1","Show Questions","显示问题"
"147995","65724dc8170000560091ff80","65724dc8170000560091ff80~~~question~~~responseOption2","question","responseOption2","No","否"
"63","665df9f80100003300496fb1","665df9f80100003300496fb1~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","PPE (Personal Protective Equipment)","个人防护装备（PPE）"
"4304","4c7d67895049439016efa37e","4c7d67895049439016efa37e~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"4304","4c7d67895049439016efa37e","4c7d67895049439016efa37e~~~question~~~questionText","question","questionText","Does the procedure include workplace hazard assessments to determine where personal protective equipment is necessary?
","程序是否包括工作场所危害评估，以确定哪些地方需要个人防护装备？
"
"4304","4c7d67895049439016efa37e","4c7d67895049439016efa37e~~~question~~~description","question","description","Please include the procedure that addresses the proper selection of personal protective equipment based on workplace hazard assessments.
","请包括根据工作场所危害评估，正确选择个人防护装备的程序。
"
"4304","4c7d67895049439016efa37e","4c7d67895049439016efa37e~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"4304","4c7d67895049439016efa37e","4c7d67895049439016efa37e~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1147","43d9b6e05049432c0fab39ea","43d9b6e05049432c0fab39ea~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1147","43d9b6e05049432c0fab39ea","43d9b6e05049432c0fab39ea~~~question~~~description","question","description","Please include the procedure that addresses training for all employees required to use personal protective equipment, in accordance with jurisdictional requirements. Training should address proper care, maintenance, useful life, and disposal of expendable PPE. Retraining should occur when the workplace changes, earlier training is made obsolete, the type of PPE changes, or when the employee demonstrates insufficient understanding.
","请包括根据司法辖区要求，对所有需要使用个人防护装备的员工进行培训的程序。培训应涉及消耗性个人防护装备（PPE）的正确保养、维护、使用寿命和处置。当工作场所改变、先前的培训已过时、个人防护装备（PPE）类型改变或员工对培训内容理解不足时，应进行再培训。
"
"1147","43d9b6e05049432c0fab39ea","43d9b6e05049432c0fab39ea~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1147","43d9b6e05049432c0fab39ea","43d9b6e05049432c0fab39ea~~~question~~~questionText","question","questionText","Does the procedure include training and/or retraining for employees required to use personal protective equipment?
","程序是否包括对需要使用个人防护装备的员工进行培训和/或再培训？
"
"1147","43d9b6e05049432c0fab39ea","43d9b6e05049432c0fab39ea~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1148","43d9b6e0504943e3f2820d42","43d9b6e0504943e3f2820d42~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1148","43d9b6e0504943e3f2820d42","43d9b6e0504943e3f2820d42~~~question~~~description","question","description","Please include the procedure that addresses how personal protective equipment is provided, inspected, used, and maintained in a sanitary and reliable condition, in accordance with jurisdictional requirements. Procedures should apply to both employer issued and employee owned equipment, where permitted by jurisdictional requirements.
","请包括根据司法辖区要求，提供、检查、使用和维护个人防护装备，并确保其卫生可靠的程序。在司法辖区要求允许的情况下，程序应适用于雇主发放的设备和员工拥有的装备。
"
"1148","43d9b6e0504943e3f2820d42","43d9b6e0504943e3f2820d42~~~question~~~questionText","question","questionText","Does the procedure include that personal protective equipment will be provided, inspected, used, and maintained in a sanitary and reliable condition, regardless of ownership?
","程序是否包括个人防护装备（无论归谁所有）的提供、检查、使用和维护，并确保其卫生可靠？
"
"1148","43d9b6e0504943e3f2820d42","43d9b6e0504943e3f2820d42~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1148","43d9b6e0504943e3f2820d42","43d9b6e0504943e3f2820d42~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"147799","65724ca6170000230091fea8","65724ca6170000230091fea8~~~question~~~responseOption2","question","responseOption2","No","否"
"147799","65724ca6170000230091fea8","65724ca6170000230091fea8~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
"147799","65724ca6170000230091fea8","65724ca6170000230091fea8~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147870","65724d33170000540091fefb","65724d33170000540091fefb~~~question~~~responseOption3","question","responseOption3","The Company is not exposed to this risk","公司不存在此风险"
"147870","65724d33170000540091fefb","65724d33170000540091fefb~~~question~~~responseOption2","question","responseOption2","The Company does not operate this type of equipment","公司不运行此类设备"
"147870","65724d33170000540091fefb","65724d33170000540091fefb~~~question~~~responseOption1","question","responseOption1","The Company does not perform this type of work","公司不从事此类工作"
"147870","65724d33170000540091fefb","65724d33170000540091fefb~~~question~~~questionText","question","questionText","Select a reason:","选择原因："
"147941","65724d80170000200091ff46","65724d80170000200091ff46~~~question~~~responseOption1","question","responseOption1","Yes","是"
"147941","65724d80170000200091ff46","65724d80170000200091ff46~~~question~~~responseOption2","question","responseOption2","No","否"
"147941","65724d80170000200091ff46","65724d80170000200091ff46~~~question~~~questionText","question","questionText","I acknowledge the information above is accurate","我确认上述信息正确无误"
"148012","65724dc8170000560091ff91","65724dc8170000560091ff91~~~question~~~questionText","question","questionText","Click here to view requirements:","点击此处查看要求："
"148012","65724dc8170000560091ff91","65724dc8170000560091ff91~~~question~~~responseOption1","question","responseOption1","Show Questions","显示问题"
"148012","65724dc8170000560091ff91","65724dc8170000560091ff91~~~question~~~responseOption2","question","responseOption2","No","否"
"64","665dfa020100004d00496fb3","665dfa020100004d00496fb3~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","PSM (Process Safety Management)","过程安全管理（PSM）"
"1154","43d9b6e05049439655d323ec","43d9b6e05049439655d323ec~~~question~~~questionText","question","questionText","Does the procedure include Process Safety Management (PSM) and contract employer responsibilities?
","程序是否包括过程安全管理（PSM）和合同雇主责任？
"
"1154","43d9b6e05049439655d323ec","43d9b6e05049439655d323ec~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1154","43d9b6e05049439655d323ec","43d9b6e05049439655d323ec~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1154","43d9b6e05049439655d323ec","43d9b6e05049439655d323ec~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1154","43d9b6e05049439655d323ec","43d9b6e05049439655d323ec~~~question~~~description","question","description","Please include the procedure that addresses contract employer responsibilities in regard to Process Safety Management (PSM). Contract employers should ensure that each employee is trained in the work practices relevant to their assigned tasks.
","请包括涉及合同雇主在过程安全管理（PSM）方面的职责的程序。合同雇主应确保每位员工都接受过与其分配任务相关的工作实践培训。
"
"1155","43d9b6e05049436cb2860fa0","43d9b6e05049436cb2860fa0~~~question~~~questionText","question","questionText","Does the procedure include PSM site-specific hazards and emergency action provisions?
","程序是否包括过程安全管理（PSM）站点特定的危害和应急行动规定？
"
"1155","43d9b6e05049436cb2860fa0","43d9b6e05049436cb2860fa0~~~question~~~description","question","description","Please include the procedure that addresses hazards and emergency action provisions associated with each job function, task, or PSM site. Contract employers should ensure that each employee is instructed in potential hazards such as fire, explosion, toxic release, and other foreseeable emergencies.
","请包括与每个工作职能、任务或过程安全管理（PSM）站点相关的危害和应急行动规定的程序。合同雇主应确保每位员工都了解火灾、爆炸、有毒物质泄漏和其他可预见的紧急情况等潜在危害。
"
"1156","43d9b6e0504943583716e597","43d9b6e0504943583716e597~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"1156","43d9b6e0504943583716e597","43d9b6e0504943583716e597~~~question~~~questionText","question","questionText","Does the procedure include training for employees associated with PSM sites?
","程序是否包括对过程安全管理（PSM）站点相关员工的培训？
"
"1156","43d9b6e0504943583716e597","43d9b6e0504943583716e597~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1156","43d9b6e0504943583716e597","43d9b6e0504943583716e597~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1156","43d9b6e0504943583716e597","43d9b6e0504943583716e597~~~question~~~description","question","description","Please include the procedure that addresses how PSM training will be conducted and documented. Contract employers should document that each employee has received and understood the required training. Documentation should include employee identities, dates of training, and means of assessing employee understanding.
","请包括如何执行和记录过程安全管理（PSM）培训的程序。合同雇主应记录每位员工是否已接受并理解所需的培训。文件应包括员工身份、培训日期和评估员工理解程度的方法。
"
"1419","44cd8e505049435de0c9f13a","44cd8e505049435de0c9f13a~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1419","44cd8e505049435de0c9f13a","44cd8e505049435de0c9f13a~~~question~~~questionText","question","questionText","Does the procedure include Management of Change (MOC)?
","程序是否包括变更管理（MOC）？
"
"1419","44cd8e505049435de0c9f13a","44cd8e505049435de0c9f13a~~~question~~~description","question","description","Please include the procedure that addresses Management of Change (MOC) in relation to PSM. Management of change applies where changes to jobs or processes create additional exposures or hazards.
","请包括过程安全管理（PSM）变更管理（MOC）的程序。变更管理适用于因工作或流程的变更造成额外接触或危害的情况。
"
"1419","44cd8e505049435de0c9f13a","44cd8e505049435de0c9f13a~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1419","44cd8e505049435de0c9f13a","44cd8e505049435de0c9f13a~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"4305","4c7d70685049431ded86b6cf","4c7d70685049431ded86b6cf~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"4305","4c7d70685049431ded86b6cf","4c7d70685049431ded86b6cf~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"4305","4c7d70685049431ded86b6cf","4c7d70685049431ded86b6cf~~~question~~~description","question","description","Please include the procedure that addresses safety performance evaluations for employees associated with PSM sites.
","请包括过程安全管理（PSM）站点相关员工的安全绩效评估程序。
"
"4305","4c7d70685049431ded86b6cf","4c7d70685049431ded86b6cf~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"4305","4c7d70685049431ded86b6cf","4c7d70685049431ded86b6cf~~~question~~~questionText","question","questionText","Does the procedure include employee evaluation?
","程序是否包括员工评估？
"
"147800","65724ca6170000230091fea9","65724ca6170000230091fea9~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147800","65724ca6170000230091fea9","65724ca6170000230091fea9~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
"147800","65724ca6170000230091fea9","65724ca6170000230091fea9~~~question~~~responseOption2","question","responseOption2","No","否"
"147871","65724d33170000540091fefc","65724d33170000540091fefc~~~question~~~responseOption3","question","responseOption3","The Company is not exposed to this risk","公司不存在此风险"
"147871","65724d33170000540091fefc","65724d33170000540091fefc~~~question~~~questionText","question","questionText","Select a reason:","选择原因："
"147871","65724d33170000540091fefc","65724d33170000540091fefc~~~question~~~responseOption2","question","responseOption2","The Company does not operate this type of equipment","公司不运行此类设备"
"147871","65724d33170000540091fefc","65724d33170000540091fefc~~~question~~~responseOption1","question","responseOption1","The Company does not perform this type of work","公司不从事此类工作"
"147942","65724d80170000200091ff47","65724d80170000200091ff47~~~question~~~questionText","question","questionText","I acknowledge the information above is accurate","我确认上述信息正确无误"
"147942","65724d80170000200091ff47","65724d80170000200091ff47~~~question~~~responseOption2","question","responseOption2","No","否"
"147942","65724d80170000200091ff47","65724d80170000200091ff47~~~question~~~responseOption1","question","responseOption1","Yes","是"
"148013","65724dc8170000560091ff92","65724dc8170000560091ff92~~~question~~~responseOption1","question","responseOption1","Show Questions","显示问题"
"148013","65724dc8170000560091ff92","65724dc8170000560091ff92~~~question~~~responseOption2","question","responseOption2","No","否"
"148013","65724dc8170000560091ff92","65724dc8170000560091ff92~~~question~~~questionText","question","questionText","Click here to view requirements:","点击此处查看要求："
"40461","665dfa0d0100003000b4aec8","665dfa0d0100003000b4aec8~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","Psychosocial Safety","心理社会安全"
"145968","652ea87e1700008c5ef70565","652ea87e1700008c5ef70565~~~question~~~responseOption1","question","responseOption1","Yes","是"
"145968","652ea87e1700008c5ef70565","652ea87e1700008c5ef70565~~~question~~~description","question","description","Please include the procedure that addresses the identification, assessment, and control of reasonably foreseeable psychosocial risks in the workplace. Examples include violence, aggression, bullying, or sexual harassment.","请包括识别、评估和控制工作场所中合理可预见的社会心理风险的程序。例如暴力、攻击、欺凌或性骚扰。"
"145968","652ea87e1700008c5ef70565","652ea87e1700008c5ef70565~~~question~~~responseOption2","question","responseOption2","No","否"
"145968","652ea87e1700008c5ef70565","652ea87e1700008c5ef70565~~~question~~~questionText","question","questionText","Does the procedure include a consistent methodology for identifying, assessing, and controlling reasonably foreseeable psychosocial risks in the workplace?","程序是否包括识别、评估和控制工作场所中合理可预见的社会心理风险的一致方法？"
"145969","652ea97e160000404ce69edc","652ea97e160000404ce69edc~~~question~~~responseOption1","question","responseOption1","Yes","是"
"145969","652ea97e160000404ce69edc","652ea97e160000404ce69edc~~~question~~~questionText","question","questionText","Does the procedure include effective consultation with employees to improve decision-making and work design in order to eliminate or minimize the risks of psychological harm?","程序是否包括为消除或最小化社会心理伤害风险，与员工有效协商以改进决策和工作设计？"
"145969","652ea97e160000404ce69edc","652ea97e160000404ce69edc~~~question~~~responseOption2","question","responseOption2","No","否"
"145969","652ea97e160000404ce69edc","652ea97e160000404ce69edc~~~question~~~description","question","description","Please include the procedure that addresses effective consultation with employees who are (or are likely to be) affected by workplace psychosocial hazards.","请包括与受到（或可能受到）工作场所社会心理危害影响的员工有效协商的程序。"
"145978","652ef94e160000085de6a577","652ef94e160000085de6a577~~~question~~~questionText","question","questionText","Does the procedure outline a reliable mechanism for reporting, investigating, and responding to psychosocial incidents, hazards, and risks in a timely manner?","程序是否概述及时报告、调查和应对社会心理事件、危害和风险的可靠机制？"
"145978","652ef94e160000085de6a577","652ef94e160000085de6a577~~~question~~~responseOption2","question","responseOption2","No","否"
"145978","652ef94e160000085de6a577","652ef94e160000085de6a577~~~question~~~description","question","description","Please include the procedure that addresses a reliable mechanism for reviewing employee reports, complaints (including informal complaints or grievances) which may identify new psychosocial hazards or risks that are not adequately controlled.","请包括关于审查员工报告、投诉（包括非正式投诉或抱怨）的可靠机制的程序，通过这些报告或投诉可能会识别出未得到充分控制的新的社会心理危害或风险。"
"145978","652ef94e160000085de6a577","652ef94e160000085de6a577~~~question~~~responseOption1","question","responseOption1","Yes","是"
"145979","652ef9c4160000015de6a579","652ef9c4160000015de6a579~~~question~~~description","question","description","Please include the procedure that addresses training for employees, managers, supervisors, and leaders who are involved in or affected by the psychosocial risk management process.","请包括对参与或受社会心理风险管理过程影响的员工、经理、主管和领导者进行培训的程序。"
"145979","652ef9c4160000015de6a579","652ef9c4160000015de6a579~~~question~~~responseOption1","question","responseOption1","Yes","是"
"145979","652ef9c4160000015de6a579","652ef9c4160000015de6a579~~~question~~~responseOption2","question","responseOption2","No","否"
"145979","652ef9c4160000015de6a579","652ef9c4160000015de6a579~~~question~~~questionText","question","questionText","Does the procedure include training employees on their rights, roles, and responsibilities in effectively managing psychosocial hazards in the workplace?","程序是否包括对员工进行培训，使其了解自身在有效管理工作场所社会心理危害方面的权利、角色和职责？"
"145980","652efa3e170000b25ef70ba6","652efa3e170000b25ef70ba6~~~question~~~description","question","description","Please include the procedure that addresses the retention of records associated with the psychosocial risk management process. Examples include training, consultations, hazard assessments, reporting, and monitoring of established control measures.","请包括与社会心理风险管理过程相关的记录的保留程序。例如培训、咨询、危害评估、报告和对既定控制措施的监测。"
"145980","652efa3e170000b25ef70ba6","652efa3e170000b25ef70ba6~~~question~~~responseOption1","question","responseOption1","Yes","是"
"145980","652efa3e170000b25ef70ba6","652efa3e170000b25ef70ba6~~~question~~~questionText","question","questionText","Does the procedure include the retention of records associated with the psychosocial risk management process and its outcomes?","程序是否包括与社会心理风险管理过程和结果相关的记录的保留？"
"145980","652efa3e170000b25ef70ba6","652efa3e170000b25ef70ba6~~~question~~~responseOption2","question","responseOption2","No","否"
"147801","65724ca6170000230091feaa","65724ca6170000230091feaa~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147801","65724ca6170000230091feaa","65724ca6170000230091feaa~~~question~~~responseOption2","question","responseOption2","No","否"
"147801","65724ca6170000230091feaa","65724ca6170000230091feaa~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
"147872","65724d33170000540091fefd","65724d33170000540091fefd~~~question~~~responseOption1","question","responseOption1","The Company does not perform this type of work","公司不从事此类工作"
"147872","65724d33170000540091fefd","65724d33170000540091fefd~~~question~~~responseOption2","question","responseOption2","The Company does not operate this type of equipment","公司不运行此类设备"
"147872","65724d33170000540091fefd","65724d33170000540091fefd~~~question~~~responseOption3","question","responseOption3","The Company is not exposed to this risk","公司不存在此风险"
"147872","65724d33170000540091fefd","65724d33170000540091fefd~~~question~~~questionText","question","questionText","Select a reason:","选择原因："
"147943","65724d80170000200091ff48","65724d80170000200091ff48~~~question~~~responseOption2","question","responseOption2","No","否"
"147943","65724d80170000200091ff48","65724d80170000200091ff48~~~question~~~questionText","question","questionText","I acknowledge the information above is accurate","我确认上述信息正确无误"
"147943","65724d80170000200091ff48","65724d80170000200091ff48~~~question~~~responseOption1","question","responseOption1","Yes","是"
"148014","65724dc8170000560091ff93","65724dc8170000560091ff93~~~question~~~responseOption1","question","responseOption1","Show Questions","显示问题"
"148014","65724dc8170000560091ff93","65724dc8170000560091ff93~~~question~~~responseOption2","question","responseOption2","No","否"
"148014","65724dc8170000560091ff93","65724dc8170000560091ff93~~~question~~~questionText","question","questionText","Click here to view requirements:","点击此处查看要求："
"4900","665dfa180100003000496fb5","665dfa180100003000496fb5~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","Radio-Frequency (RF) Safety / Electromagnetic Energy (EME)","射频（RF）安全/电磁能（EME）"
"22321","52dd7953504943173cbc32d3","52dd7953504943173cbc32d3~~~question~~~questionText","question","questionText","Does the procedure include training for employees who are exposed to RF/EME?
","程序是否包括对接触 RF/EME 的员工的培训？
"
"22321","52dd7953504943173cbc32d3","52dd7953504943173cbc32d3~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"22321","52dd7953504943173cbc32d3","52dd7953504943173cbc32d3~~~question~~~description","question","description","Please include the procedure that addresses training for employees exposed to RF/EME in accordance with jurisdictional requirements. Employers should ensure that all exposed employees are trained on RF/EME hazards and controls.
","请包括根据司法辖区要求，对接触 RF/EME 的员工进行培训的程序。雇主应确保所有接触 RF/EME 的员工均接受过有关 RF/EME 危害和控制措施的培训。
"
"22321","52dd7953504943173cbc32d3","52dd7953504943173cbc32d3~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"22321","52dd7953504943173cbc32d3","52dd7953504943173cbc32d3~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"22317","52dd788d504943a51f8a09f2","52dd788d504943a51f8a09f2~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"22317","52dd788d504943a51f8a09f2","52dd788d504943a51f8a09f2~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"22317","52dd788d504943a51f8a09f2","52dd788d504943a51f8a09f2~~~question~~~description","question","description","Please include the procedure that addresses the identification and periodic surveillance of RF/EME hazards by competent personnel who can effectively assess RF/EME exposures, in accordance with jurisdictional requirements.
","请包括根据司法辖区要求，有效评估 RF/EME 接触水平的合格人员识别和定期监测 RF/EME 危害的程序。
"
"22317","52dd788d504943a51f8a09f2","52dd788d504943a51f8a09f2~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"22317","52dd788d504943a51f8a09f2","52dd788d504943a51f8a09f2~~~question~~~questionText","question","questionText","Does the procedure include RF/EME exposure identification and periodic surveillance by competent personnel?
","程序是否包括合格人员识别和定期监测 RF/EME 接触水平？
"
"22318","52dd78c1504943b2d3e00550","52dd78c1504943b2d3e00550~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"22318","52dd78c1504943b2d3e00550","52dd78c1504943b2d3e00550~~~question~~~questionText","question","questionText","Does the procedure include assignment of responsibilities, authority, and resources associated with RF/EME protection?
","程序是否包括与 RF/EME 保护相关的职责、权限和资源的分配？
"
"22318","52dd78c1504943b2d3e00550","52dd78c1504943b2d3e00550~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"22318","52dd78c1504943b2d3e00550","52dd78c1504943b2d3e00550~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"22318","52dd78c1504943b2d3e00550","52dd78c1504943b2d3e00550~~~question~~~description","question","description","Please include the procedure that addresses the assignment of responsibilities, including the necessary authority and resources associated with RF/EME protection.
","请包括职责分配的程序，包括与 RF/EME 保护相关的必要权限和资源。
"
"22319","52dd78f7504943579fe60b73","52dd78f7504943579fe60b73~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"22319","52dd78f7504943579fe60b73","52dd78f7504943579fe60b73~~~question~~~description","question","description","Please include the procedure that addresses the use of RF/EME source equipment that meets applicable safety standards and jurisdictional requirements. Manufacturers of RF/EME source equipment are responsible for making equipment that complies with applicable standards, and employers are responsible for providing information to their employees on the hazards of operating and servicing the equipment.
","请包括使用符合适用安全标准和司法辖区要求的 RF/EME 源设备的程序。RF/EME 源设备制造商有责任制造符合适用标准的设备，而雇主则有责任向员工提供有关操作和维修设备的危害的信息。
"
"22319","52dd78f7504943579fe60b73","52dd78f7504943579fe60b73~~~question~~~questionText","question","questionText","Does the procedure include the use of RF/EME source equipment that meets applicable jurisdictional requirements?
","程序是否包括使用符合适用司法辖区要求的 RF/EME 源设备？
"
"22319","52dd78f7504943579fe60b73","52dd78f7504943579fe60b73~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"22319","52dd78f7504943579fe60b73","52dd78f7504943579fe60b73~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"22320","52dd7924504943975c32a9c8","52dd7924504943975c32a9c8~~~question~~~description","question","description","Please include the procedure that addresses the identification of RF/EME hazard areas and the implementation of controls to reduce RF/EME exposures to acceptable levels, in accordance with applicable guidelines and jurisdictional requirements.
","请包括根据适用指南和司法辖区要求，识别 RF/EME 危害区域和实施控制措施将 RF/EME 接触水平降至可接受水平的程序。
"
"22320","52dd7924504943975c32a9c8","52dd7924504943975c32a9c8~~~question~~~questionText","question","questionText","Does the procedure include the identification of RF/EME hazard areas and implementation of controls to reduce exposure in accordance with jurisdictional requirements?
","程序是否包括根据司法辖区要求，识别 RF/EME 危害区域，并实施控制措施以降低接触水平？
"
"22320","52dd7924504943975c32a9c8","52dd7924504943975c32a9c8~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"22320","52dd7924504943975c32a9c8","52dd7924504943975c32a9c8~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"22320","52dd7924504943975c32a9c8","52dd7924504943975c32a9c8~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"22324","52dd79da504943ccd864ce42","52dd79da504943ccd864ce42~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"22324","52dd79da504943ccd864ce42","52dd79da504943ccd864ce42~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"22324","52dd79da504943ccd864ce42","52dd79da504943ccd864ce42~~~question~~~questionText","question","questionText","Does the procedure include periodic reviews of effectiveness to identify and resolve deficiencies related to RF/EME protection?
","程序是否包括对有效性的定期审查，以识别和解决与 RF/EME 保护相关的缺陷？
"
"22324","52dd79da504943ccd864ce42","52dd79da504943ccd864ce42~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"22324","52dd79da504943ccd864ce42","52dd79da504943ccd864ce42~~~question~~~description","question","description","Please include the procedure that addresses periodic reviews of effectiveness to identify and resolve deficiencies related to RF/EME protection, in accordance with jurisdictional requirements.
","请包括根据司法辖区要求，定期审查有效性的程序，以便识别和解决与 RF/EME 保护相关的缺陷。
"
"33308","560b0d645049431c29a71604","560b0d645049431c29a71604~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"33308","560b0d645049431c29a71604","560b0d645049431c29a71604~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
